policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Quality,204644749,3881869903,http://cdn.taboola.com/libtrc/static/thumbnails/71b353d79cd8123536d264fcc589eb50.png,Today's Tending AI Tech Stock,Trending AI Tech stock in a unique industry - KSCP. This stock is poised to succeed.,approved,rejected,"The title contains a spelling error: ""Tending"" should be ""Trending.""","[""9.2""]",147370955,3707869469,http://cdn.taboola.com/libtrc/static/thumbnails/b17b41ee8e0c5ae0ebcc6a76eb5a6800.jpeg,HOT STOCK PICK!,This Stock is Poised or Major Growth in The Near Term,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.
 

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",192561020,3934637848,http://cdn.taboola.com/libtrc/static/thumbnails/40d6604a3e4c14d255094f71ff38d4dc.jpg,Who Unusually Has The Cheapest Car Insurance?,"You could grab deep discounts on car insurance if you’re currently insured, have 3 years without a ticket, no DUIs, and drive less than 50 miles per day. ",approved,(null),(null),(null)
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",199166685,3949725640,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/PDI/1443333732__ew553E2C.jpg,Who Actually Has the Cheapest Car Insurance?,"You could grab deep discounts on car insurance if you’re currently insured, have 3 years without a ticket, no DUIs, and drive less than 50 miles per day. ",approved,(null),(null),(null)
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",210100140,4042137521,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/d8a46156-e4e9-4927-b1c1-507d12a2cb5f__u7TuXMal.jpg,Who Has the Cheapest Car Insurance in ${region:capitalized}$ (Check Zip Code),Discover how much you could save on car insurance with a quick comparison. Enter your ZIP code to compare quotes.,approved,(null),(null),(null)
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",188347952,3922360090,http://cdn.taboola.com/libtrc/static/thumbnails/3b1abce0b2f35b493c634e9803525a27.png,Looking For Insurance? Here Is How To Get The Best One | search for income protection insurance,Learn More Here!,approved,(null),(null),(null)
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",190566460,3929306015,http://cdn.taboola.com/libtrc/static/thumbnails/27de7eb73d0bfc9bb3f2d78fef7c511d.jpeg,Who normally has the cheapest car insurance?,(null),approved,(null),(null),(null)
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",182990239,3910590118,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Literally Has The Cheapest Car Insurance?,(null),rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example:   .

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing.  "
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",206739003,3976187572,http://cdn.taboola.com/libtrc/static/thumbnails/96d4267fc3abced5c3facd1b3d42031f.jpeg,Who Normally Has The Cheapest Car Insurance In $(region:capitalized)$,Who Normally Has The Cheapest Car Insurance? (Check Zip Code),rejected,TITLE_INCORRECT_PLACEHOLDER_FORMAT,Uses Incomplete/Incorrect Placeholder Formatting (Dynamic Keyword Insertion).,Incorrect DKI - $(region:capitalized)$
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",187772923,3912863035,http://cdn.taboola.com/libtrc/static/thumbnails/ad3bfde439f4931cf913f958d5b000a8.jpeg,Who Has the Cheapest ${region:captialized}$ Life Insurance?,(null),rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example:  ${region:captialized}$.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",200377328,3952680071,http://cdn.taboola.com/libtrc/static/thumbnails/32e3c20726c2c9a4a63056c24b5538da.png,Who Has The Cheapest Car Insurance Program in ${region:capitalized}$,(null),rejected,THUMBNAIL_IMAGE_QUALITY,Used Poor Image Editing Or Cropping,"We found the thumbnail image was too poor quality for the widget. The thumbnail image:

• Used poor image editing or cropping.

To improve your thumbnail image, consider replacing it with one that is better quality. "
Quality,182990240,3910590116,http://cdn.taboola.com/libtrc/static/thumbnails/f5e95e8414aef643b3313371060b289e.png,${region:captialized}$: Who Usually Has The Cheapest Car Insurance?,(null),rejected,rejected,"The title contains incorrect Dynamic Keyword Insertion (DKI) code. The placeholder ""${region:captialized}$"" is incorrectly formatted and should be corrected to ensure proper grammar and capitalization.","[""9.5""]",188169924,3921967132,http://cdn.taboola.com/libtrc/static/thumbnails/533f79d74e42ae87d65f21b5ff2a2ba7.jpg,Who Has The Cheapest Car Insurance in $[region:capitalized}$ 2024?,Do not pay your next car insurance bill until you read this…,rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: DKI is incorrect .

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",193895935,3679053347,https://procommun.com/wp-content/uploads/2021/10/Procommun_Gold_loan_featured_image-300x160.jpg,How Much Loan Can I Get on Gold in 2021?,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Gold_loan_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/wp-content/up",approved,(null),(null),(null)
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",206722920,3243454142,http://cdn.taboola.com/libtrc/static/thumbnails/826e4dddae7e638708cb4ca3d8b7c8c3.jpg,Thinking of investing in Crypto? Learn all about Shiba Inu on eToro,(null),approved,(null),(null),(null)
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",209148140,4020090287,http://cdn.taboola.com/libtrc/static/thumbnails/a5d1dcbb348b964f7629fd7dbdd3879f.png,It's secure and easy to use [Install],"Manage ETH, USDT, and thousands of other coins in one place with IronWallet. Start today and keep your crypto safe.",approved,(null),(null),(null)
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",208970326,4030208996,http://cdn.taboola.com/libtrc/static/thumbnails/b80dd65ad86eb20be503d3920451ec4e.png,Think You’ve Got What It Takes to Compete with the Best?,Step Up or Step Aside—Compete with other top traders in the IC Funded Challenge.,approved,(null),(null),(null)
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",209627302,4032417062,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/88a56cd5-2b95-4de7-8951-7a6a5e288cd4__cs9nH7Zi.jpg,Why Are Central Banks Hoarding Gold?,Uncover the reason and how it affects you. Get the free protection guide!,approved,(null),(null),(null)
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",135390878,3660578240,http://cdn.taboola.com/libtrc/static/thumbnails/c3b59597ffbb6cc0e7fc80f6c48735aa.png,Outperform the S&P 500 | Download your free investment guide,(null),rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

Used more than one uppercase word.
 
For example: SECURE YOUR FINANCES

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",137988425,3676295896,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1466634368__dds69wJ9.jpg,even his wife made money with this,"More money is in circulation than any other time in history.Experts are calling it the post-pandemic shopping spree.(A fancy term for Dumb Money!)But while dumb money shops, you’ll do the smart thing",rejected,TITLE_GRAMMAR,Didn’t Capitalize The First Letter Of Each Sentence,"We found the language in the title:


Didn’t capitalize the first letter of each sentence.
For example: even

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",145926184,3701335492,http://cdn.taboola.com/libtrc/static/thumbnails/0ceee50abbd7a7a87a99218409c4875d.png,LP | Skinny Lander | …/zero-premium-quick-qualify – Best Price Health Plans,(null),rejected,TITLE_GRAMMAR,Used Excessive Punctuation,"We found the language in the title:

• Used excessive punctuation.

For example: | …/.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",167512186,3876705368,http://cdn.taboola.com/libtrc/static/thumbnails/fb4a2a82b27d694d4572e238cc82d98a.png,"2, 3 & 4 BHK Apts. at Rs.69L* Onwards",Own your dream home today at Unmatched Price & Savings in the vicinity!,rejected,THUMBNAIL_IMAGE_QUALITY,Contained Contact Details,"We found the thumbnail image was too poor quality for the widget. The thumbnail image:

• Contained contact details.

To improve your thumbnail image, consider replacing it with one that is better quality. "
Quality,193895933,3676875242,https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg,Shiba Inu Price and Can it Outperform the other Cryptocurrencies,"<div><img width=""300"" height=""160"" src=""https://procommun.com/wp-content/uploads/2021/10/Procommun_Shiba-Token-Investment_featured_image-300x160.jpg"" class=""attachment-medium size-medium wp-post-image"" alt="""" style=""margin-bottom: 15px;"" decoding=""async"" loading=""lazy"" srcset=""https://procommun.com/",approved,rejected,"The title ""Shiba Inu Price and Can it Outperform the other Cryptocurrencies"" contains grammatical errors. Specifically, ""Can it Outperform the other Cryptocurrencies"" should be written as ""Can It Outperform Other Cryptocurrencies"" to maintain correct capitalization and grammar.","[""9.2""]",207008241,3978480725,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/6d6831dc-6cb6-46a7-b3b4-d7f00de2fb1b__JDaIIx9e.jpg,Unlock the Secrets to Effortless Abundance and Fulfillment,Find out how easy it is to manifest all your heart’s desires. Learn more today.,rejected,THUMBNAIL_POOR_EDITING_OR_CROPPING,Uses Poor Image Editing Or Cropping.,fake play button 
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",198177854,3947442305,http://cdn.taboola.com/libtrc/static/thumbnails/91c3da76d070dbf710be900b839bfe35.jpg,Online trading is rising,Become an online trader with a free educational package and start trading from home. Register now and gain access to your personal training.,approved,(null),(null),(null)
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",206336284,3974335585,http://cdn.taboola.com/libtrc/static/thumbnails/b2f597f372336a3bd0f854d7aaee2a34.jpg,This Online Bank Offers Premium Features for Free! ,(null),approved,(null),(null),(null)
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",199266049,3950051522,http://cdn.taboola.com/libtrc/static/thumbnails/3ee92187cc2ff6d863c0eecbf07b44cf.png,Don't Pay $179/Year for Amazon Prime - Use This Trick Instead,"This simple trick can save tons of money on Amazon, but most Prime members are ignoring it.",approved,(null),(null),(null)
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",178359357,3900214996,http://cdn.taboola.com/libtrc/static/thumbnails/bfa99c61169bcac2a6ab2a8483ff9ba9.jpg,Sticker Quicker - DMV Express Services. Skip The Line!,"Renew or Replace Vehicle Registration & Tags | License Plate Replacement | Title Services | Free Instant Registration e-copy | Guaranteed Next Day Delivery
",approved,(null),(null),(null)
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",180975540,3905657289,http://cdn.taboola.com/libtrc/static/thumbnails/326e071f15eaaca316b57e340e0cb6e6.png,Sovereign Gold Bond Scheme - Invest in SGB Online,Maximize your earnings with fixed annual returns of 2.50% p.a along with gold price appreciation. These are Sovereign Bonds issued by Reserve Bank of India.,approved,(null),(null),(null)
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",201368106,3954805971,http://cdn.taboola.com/libtrc/static/thumbnails/917e1d696be1be6738b89234d79a9e26.jpg,Has Hidden Commission Been Added To Your Finance CHECK NOW,Online Auto Claim Check - No Win No Fee - Mis-sold Car Finance,rejected,TITLE_GRAMMAR,Used More Than One Uppercase Word,"We found the language in the title:

• Used more than one uppercase word.

For example: CHECK NOW.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",200366931,3952613503,http://cdn.taboola.com/libtrc/static/thumbnails/a6855c1f001c29b45752341523983125.png,NJMCDirect - Online Ticket Payment at www.njmcdirect.com,(null),rejected,TITLE_GRAMMAR,Used Poor Phrasing/Translation,"We found the language in the title:

• Used poor phrasing/translation.

For example: Used poor phrasing.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",181315489,3906773842,http://cdn.taboola.com/libtrc/static/thumbnails/7cde08cc003fa9c54d8ed03826d5f1b0.png,Citizens In ${state:capitalized}$ Are Opening Online Bank Accounts For Free - See Options,Have you ever thought about a new bank account? See here,rejected,TITLE_GRAMMAR,Used Incomplete/Incorrect Dki Code (Dynamic Keyword Insertion),"We found the language in the title:

• Used incomplete/incorrect DKI code (Dynamic Keyword Insertion).

For example: ${state:capitalized}$.

To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing. "
Quality,149588249,3717646401,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/e72e521e-8cfe-4e73-996f-495c880c10e1__PERc1YPj.jpg,3 Step MethodOfficial Site  Earn Online | Make Money Online,No experience or special skills required - all you need is internet access Don't delay - we have limited spaces for new members in United States,rejected,rejected,"The title uses excessive capitalization with ""Official Site"" and ""Make Money Online,"" which is against the policy on text quality. Additionally, the ad uses misleading language by implying guaranteed results without substantiation, such as ""Earn Online"" and ""Make Money Online.""","[""9.2"", ""9.3""]",157564231,3825099435,http://c3.taboola.com/libtrc/static/thumbnails/so_auto/f_jpg/v1696101295/uep0tulmvc1kkej52ylj.jpg,Ganhe Dinheiro Online de Forma Simples - Baixe o App!,"Descubra o Segredo para Ganhar Dinheiro Online de Forma Fácil!"" - Nosso aplicativo torna isso possível. Transforme Seu Tempo Online em Ganhos Reais -  Não deixe seu tempo ser desperdiçado.",rejected,TITLE_GRAMMAR,Used Inconsistent/Incorrect Capitalization,"We found the language in the title:

• Used inconsistent/incorrect capitalization.


To improve your title, consider rewriting or restyling it with the correct capitalization, spelling, grammar or phrasing."
