policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Copyrights and Competitive Claims,139868189,3661869344,https://dx6isbzrbkxjw.cloudfront.net/uuid63fe09ba15a1f2.73383316.png,${region:capitalized}$ Program Will Pay You To Install Solar,(null),rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image used an unverified government endorsement. For example: model posing as politician. To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.5""]",141706482,3689097767,http://cdn.taboola.com/libtrc/static/thumbnails/693511ffc860b2479256f89cdec316d3.jpg,${region:capitalized}$ Program Will Cover Your Cost To Install Solar In These Zip Codes,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
Used an unverified government endorsement. 
For example:  models posing as politicians or judges
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,139868189,3661869344,https://dx6isbzrbkxjw.cloudfront.net/uuid63fe09ba15a1f2.73383316.png,${region:capitalized}$ Program Will Pay You To Install Solar,(null),rejected,rejected,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image used an unverified government endorsement. For example: model posing as politician. To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.5""]",141706483,3689098942,http://cdn.taboola.com/libtrc/static/thumbnails/5c1be997051325bee3ce4cb5ab184395.jpg,${region:capitalized}$ Program Will Cover Your Cost To Install Solar In These Zip Codes,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 


Used an unverified government endorsement. 


For example: posing model as a politician

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",209904234,4036170096,http://cdn.taboola.com/libtrc/static/thumbnails/dd3eb7a9a36f57bc965089497f605e5f.jpg,Dividends = Income,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",210177719,4046341989,http://cdn.taboola.com/libtrc/static/thumbnails/878d6db72fdc527b0d4d9b671cea8541.jpg,Target Weekend Income,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",137493086,3662708542,http://cdn.taboola.com/libtrc/static/thumbnails/acb5adb8b7c2992ecd20cbea78fefdcb.jpg,Lucrative Investments For Beginners,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",159383521,3834711974,http://cdn.taboola.com/libtrc/static/thumbnails/39ea2c769e7852d58bdb2d9fb87265c6.jpeg,${city:capitalized}$: £19.99 Will-Writing Service!,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",207090014,3984172004,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION_OUTCROP/ESD/c9bb8fa2-e103-4a65-b38b-0075e1bfceaa__jZl4LGGT.jpg,PAYE Employees Apply Now,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",152872149,3727294778,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/2b96f495-cb1c-4fb8-bac3-48d2b6ad0812__wifws40F.jpg,test,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example:
the eiffel tower

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",135263678,3659997895,https://www.scoresense.com/wp-content/uploads/2021/09/as-seen-on-v2.png,Homepage,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified brand endorsement.

For example: featuring well know media logos 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",131989326,3629313670,https://assets.cdn.msgsndr.com/Ij6a1QQqbqFDmFzAA7nv/media/1af0ca26-9143-4b1d-9fef-175348546189.jpeg,Final Expense,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 

Used an unverified government endorsement. 

For example: using image of White House, suggesting a government affiliation.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",194475057,3873624171,http://cdn.taboola.com/libtrc/static/thumbnails/41e6b03ab3d8a2100ddd6000ec3db68f.jpg,test title 2,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,209738232,4032982462,http://cdn.taboola.com/libtrc/static/thumbnails/99460295f5c6abc84443e14a3fbca973.jpg,Generic,(null),approved,rejected,"The target ad's thumbnail image may contain copyrighted material or endorsements that require documented permission. Without clear evidence of permission, it violates the policy rules regarding the use of images or endorsements from celebrities, government officials, or brands without documented permission.","[""1.1""]",194490023,3873623538,http://cdn.taboola.com/libtrc/static/thumbnails/4afa09a3b1461224ee241acf370ef0cb.jpg,test title 2,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",209332212,3988449382,http://cdn.taboola.com/libtrc/static/thumbnails/4716886671e1c52c04bcdfb34fe654e0.png,New Benefit For Cars Used Less Than 50 Miles/Day in These Zip Codes,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",138379404,3677808042,http://cdn.taboola.com/libtrc/static/thumbnails/806dc36eec7c860ef93e78e6f1bee614.jpeg,${region:capitalized}$ Drivers: Surprising Costs On Your Insurance If You Live In Those Zip Codes,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",209926793,4036350435,http://cdn.taboola.com/libtrc/static/thumbnails/a7058a81fcfc8083af9c20898f0e08b9.png,${region:capitalized}$: Reduce Your Car Insurance Bill If You Live In These Zip Codes,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",210082404,4042411337,http://cdn.taboola.com/libtrc/static/thumbnails/342d99a028c2e39ac61245a1090cba09.jpeg,${region:capitalized}$: Say Goodbye To High Car Insurance Rates If You Live In These Zip Codes,(null),approved,(null),(null),(null)
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",210185264,4047125531,http://cdn.taboola.com/libtrc/static/thumbnails/089c3e4adc1524d3d6a7edd2fc70c028.jpg,${region:capitalized}$: Say Goodbye To High Car Insurance Rates If You Live In These Zip Codes,"If You Pay a Car Insurance Bill Once Every 1 or 6 Months, Read This.",approved,(null),(null),(null)
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",170927397,3881155972,http://cdn.taboola.com/libtrc/static/thumbnails/e3c79e869880e04571cc49772a9e2cfb.jpg,Seniors Living In These Zip Codes Qualify For $275/month Grocery Benefit ,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified government endorsement.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",183833576,3912756034,http://cdn.taboola.com/libtrc/static/thumbnails/5f9fd35a468f63eb4fad44b032fba132.png,Seniors Living In These Zip Codes Qualify For $275/month Grocery Benefit,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,NO_MATCH,Rejected by BS Bulk Update API
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",185273933,3915825346,http://cdn.taboola.com/libtrc/static/thumbnails/3bb9a9b72197dc68ec3ed3ddb005aa15.jpeg,Seniors Say Goodbye To Expensive Car Insurance If You Live In These ${region:capitalized}$ Zip Codes,(null),rejected,TITLE_EXAGGERATED_CLAIM,Made Negative Or Unverified Claims About Another Product Or Service,"We found the title misrepresented the product/service or content in the ad. The title:

• Made negative or unverified claims about another product or service.

For example: Say Goodbye To Expensive Car Insurance.

To improve your title, consider rewriting it or replacing it with one that uses more reasonable claims or submit documentation verifying the claims made. "
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",131007500,3607141696,http://cdn.taboola.com/libtrc/static/thumbnails/d3085675a94f4c76a9b9763856cf240e.png,${region:capitalized}$ Covers The Cost to Install Solar In These Zip Codes ,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
Used an unverified government endorsement. 
For example: features models posing as politicians.
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,168766429,3879570822,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/1224445031__pnaExKwQ.jpg,${region:capitalized}$ Seniors Are Getting $275/month Grocery Benefit - Only In These Zip Codes,(null),rejected,rejected,"The thumbnail image may imply unverified government endorsement, and the title suggests a government-related benefit without clear evidence or authorization. The thumbnail image: Used an unverified government endorsement. To improve your ad, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims.","[""1.1"", ""1.5""]",131007503,3607141701,http://cdn.taboola.com/libtrc/static/thumbnails/839226a404a53a80440730f1f2aa7879.png,${region:capitalized}$ Covers The Cost to Install Solar In These Zip Codes ,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Government Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
Used an unverified government endorsement. 
For example: features models posing as politicians.
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider rewriting it or replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),130809175,3614873281,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Avoid booking losses in the stock market. Try Jarvis now,Get your risk profiling done at free of cost and build a unique stock portfolio with the help of an AI-powered stock advisory platform,approved,(null),(null),(null)
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),162884566,3702351780,http://cdn.taboola.com/libtrc/static/thumbnails/481ab42f5a0f9c375447497a5efd36bd.png,"Kickstart your trading journey with ADSS, your local Emirati Broker","Expand your trading portfolio with a wide range of global markets. Trade Forex, Equities, Commodities, and more with leverage on our powerful platform.",approved,(null),(null),(null)
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),203029738,3958314011,http://cdn.taboola.com/libtrc/static/thumbnails/f83c0bcad3276e6dec5a1512b71e6359.jpg,"Try the Options Wizard tool now!
","Whether you’re new to options or just want a simple method to explore strategies, the Options Wizard can help.",approved,(null),(null),(null)
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),198716550,3948784500,http://cdn.taboola.com/libtrc/static/thumbnails/03e741641446336a38fbb84cf0370d66.jpg,Lithium Stock Trending,E3 Lithium set to thrive as this global leader ventures into the lithium market. Read more,approved,(null),(null),(null)
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),197727522,3946716598,http://cdn.taboola.com/libtrc/static/thumbnails/a9c5ff7e3671007fcec830dba5b18e6a.jpg,How to Save on Your Nursing Malpractice Insurance,"Being a nurse comes with the risk of being sued for malpractice. Berxi can help protect your reputation, your business, and your wallet.",approved,(null),(null),(null)
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),129825156,3598625201,https://www.vectorvest.com/wp-content/uploads/2022/12/KO_Cover_Photo_1000x600-High-Quality.jpg,Coca-Cola Insiders Offload Company Stock,Find Out If the Stock is a Buy or Sell...,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image: 
Used an unverified brand endorsement.
For example: used Coca-Cola logo.
To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),199843604,3902825212,http://cdn.taboola.com/libtrc/static/thumbnails/IMAGE_UPSCALER/EIU/f92db44b-a404-4ec4-b6ca-084bcc15c9a9__BXsLTtnP.jpg,Outsmart the market with us,Get the inside scoop on market trends and investment opportunities. Start investing like a pro.,rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Brand Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified brand endorsement.


To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),161537154,3842633976,http://cdn.taboola.com/libtrc/static/thumbnails/aa6244df1b13afce36fd18f8e121ccb3.jpg,Where Does Adele Invest? Try Also!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: adele . 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),161537153,3842633974,http://cdn.taboola.com/libtrc/static/thumbnails/df1a8062cdcdd938260594f02890b377.png,Where Does Adele Invest? Try Also!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: adele . 

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims."
Copyrights and Competitive Claims,130809174,3614873278,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1286802126__SeAUDRFK.jpg,Are You a Stock Investor? Try This AI-based Stock Portfolio Today!,The inbuilt risk management system monitors your portfolio 24X7 to keep a tab on the global market movements. Try Jarvis,approved,approved,(null),(null),161592541,3842629856,http://cdn.taboola.com/libtrc/static/thumbnails/2be5945b6585e0398a5befb8923229d9.jpg,Where Does Benedict Cumberbatch Invest? Try Also!,(null),rejected,THUMBNAIL_RIGHTS_VIOLATION,Used An Unverified Celebrity Endorsement,"We found the claims made in the thumbnail image either needed further permissions or made unverified endorsement claims. The thumbnail image:

• Used an unverified celebrity endorsement.

For example: benedict cumberbatch.

To improve your thumbnail image, submit documentation verifying the details of it to Taboola's legal team or consider replacing it with one that uses more reasonable claims. "
Copyrights and Competitive Claims,199098204,3949680958,http://cdn.taboola.com/libtrc/static/thumbnails/73c558998ccdb19f99022aa657d227b9.jpg,Top Uranium Stock To Watch,Dive deeper and uncover why this uranium stock is generating excitement in Q4. Get quote.,approved,approved,(null),(null),199081335,3949682211,http://cdn.taboola.com/libtrc/static/thumbnails/6315fca40e0aa44702dbcf7f1c28daaa.png,Top Uranium Stock To Watch,Dive deeper and uncover why this uranium stock is generating excitement in Q4. Get quote.,approved,(null),(null),(null)
Copyrights and Competitive Claims,199098204,3949680958,http://cdn.taboola.com/libtrc/static/thumbnails/73c558998ccdb19f99022aa657d227b9.jpg,Top Uranium Stock To Watch,Dive deeper and uncover why this uranium stock is generating excitement in Q4. Get quote.,approved,approved,(null),(null),195580281,3941659200,http://cdn.taboola.com/libtrc/static/thumbnails/60210773d4bd75d211aaad771dc47857.jpg,Top Tech Stock To Watch,Watch this trending tech stock now! Investors are captivated.,approved,(null),(null),(null)
Copyrights and Competitive Claims,199098204,3949680958,http://cdn.taboola.com/libtrc/static/thumbnails/73c558998ccdb19f99022aa657d227b9.jpg,Top Uranium Stock To Watch,Dive deeper and uncover why this uranium stock is generating excitement in Q4. Get quote.,approved,approved,(null),(null),209782871,4033244791,http://cdn.taboola.com/libtrc/static/thumbnails/5e30cc7e3b4a7a58f11fbbe33917aff0.png,One Stock To Watch Closely,Why is this stock trending now? Investors are watching this impressive new ticker closely.,approved,(null),(null),(null)
Copyrights and Competitive Claims,199098204,3949680958,http://cdn.taboola.com/libtrc/static/thumbnails/73c558998ccdb19f99022aa657d227b9.jpg,Top Uranium Stock To Watch,Dive deeper and uncover why this uranium stock is generating excitement in Q4. Get quote.,approved,approved,(null),(null),195580273,3941659218,http://cdn.taboola.com/libtrc/static/thumbnails/6ea9d9ba2bf5345400e028f5e68fa004.png,Stock To Watch In 2024,Discover today's top stock story. Dive into the action now. Read their news here.,approved,(null),(null),(null)
Copyrights and Competitive Claims,199098204,3949680958,http://cdn.taboola.com/libtrc/static/thumbnails/73c558998ccdb19f99022aa657d227b9.jpg,Top Uranium Stock To Watch,Dive deeper and uncover why this uranium stock is generating excitement in Q4. Get quote.,approved,approved,(null),(null),204644747,3881869900,http://cdn.taboola.com/libtrc/static/thumbnails/28f8b3b864a81b0af8f0752d44064bcf.jpg,One Stock Catching Everyone's Attention,Watch this stock closely. The market is noticing. They just announced something big. Get the details here.,approved,(null),(null),(null)
