policy_domain,target_id,target_item_id,target_image_url,target_title,target_description,target_real_approval_label,target_predicted_approval_label,target_predicted_rejection_comment,target_violated_rule_ids,example_id,example_item_id,example_image_url,example_title,example_description,example_approval_label,example_predicted_rejection_reason,example_predicted_sub_rejection,example_predicted_rejection_comment
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),140750927,3685666889,http://cdn.taboola.com/libtrc/static/thumbnails/f9bbe910ce90a2b7a57ed2f40b62c5e4.png, See If You Qualify for $0 Copay for Prescription Meds And Chronic Pain Procedures.,As Long as you are Under 65 years old and NOT on medicare or medicaid you shoujld qualify.,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.

For example: featuring racy/suggestive image/ compromising position 

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),207130202,3985073183,http://cdn.taboola.com/libtrc/static/thumbnails/bc4650ed42a511f80986eebd5cf4d56e.jpg,US Drivers With No DUIs Are Getting Eligible To Lower Down Their Car Insurance To Almost Nothing!,(null),rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,Sexually suggestive image
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),156764363,3790443787,http://cdn.taboola.com/libtrc/static/thumbnails/163e47bca9716e2ebda307e2b2d78194.png,Need Money? Search For The Quickest Way,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: Compromising position.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),206546337,3975363103,http://cdn.taboola.com/libtrc/static/thumbnails/0213cdd05fb2d0777ceef537cc475beb.jpg,6 Tips From Millionaires Who Are Really Good With Money,They don't want you to know about these,rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,sexual or suggestive
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),153737656,3729529701,http://cdn.taboola.com/libtrc/static/thumbnails/f497f99027fa198b08f680f12a519e81.jpg,"${city:capitalized}$ Homeowner: Don't Borrow From The Bank, Do This Instead (It's Genius)",(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),131279202,3625371269,http://cdn.taboola.com/libtrc/static/thumbnails/2699146a75d9ba0188088b99ac9a0d09.png,Bet $5 On The Chiefs vs. Jaguars & Get $150 Back Instantly,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 


Used sexual or suggestive imagery or depicted someone overexposed.

For example: focusing on intimate body part

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,199632482,3950697719,http://cdn.taboola.com/libtrc/static/thumbnails/a130635c24de1475f97bfa1aecc14d00.jpg,Credit Cards Without Credit Checks Are Here: See The List,(null),approved,approved,(null),(null),208167241,4002696380,http://cdn.taboola.com/libtrc/static/thumbnails/ff5a9cb22326501767c80217c7375745.jpg,Sneak Way ${region:capitalized}$ Drivers Are Cutting Car Insurance Bill in Half,"If you pay a car insurance bill once every 1 or 6 months, read this.",rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,sexually image 
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",137892076,3675939272,http://cdn.taboola.com/libtrc/static/thumbnails/65b8b5e98bd794be5536ae276b45ad16.jpg,How Much Can You Get From a Reverse Mortgage?,Reverse mortgages have turned into great financial planning tools and not just a loan of last resort. Estimate loan amounts now!,approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",205968598,3972362071,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/b6cf6092-d049-4442-a93c-be20e4d05149__g3FrrXuj.jpg,How To Invest In Whisky. Own A Barrel Of Whisky,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",152523517,3726543135,http://cdn.taboola.com/libtrc/static/thumbnails/8fca71f2d1948e780a95876135896e91.jpg,No Joke: This Is How Much Solar Panels Should Really Cost,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",147520452,3708348021,https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/images/feb-test-v1__b6cb4ccb-00c3-46fc-b136-52ef787cd858_1000x600.jpeg,The Surprising Truth: This Is How Much Solar Panels Should Actually Cost,Brits: This Is How Much Solar Panels Should Really Cost,approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",206741155,3976135819,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1221459135__IPl75ymd.jpg,UAE : Find Out How Much Additional Income You Can Earn With Amazon Stocks?,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",207697682,3941327636,http://cdn.taboola.com/libtrc/static/thumbnails/STABLE_DIFFUSION/ESD/edbed168-2082-487f-bd77-9542d47f98c4__M2j1nygr.jpg,"Don't Borrow From The Bank If You Own a Home, Do This Instead (It's Genius)",Borrow without affecting your current mortgage. ,approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",147520796,3708253708,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/SKP/1403624093__BYm7VPb8.jpg,How COVID Sparked Women's Financial Revolution?,Watch Series 3 of IC Your Trade to learn more.,approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",195261403,3940607437,http://cdn.taboola.com/libtrc/static/thumbnails/313942a74be4f205db4103a1d3bc2caa.jpg,Protect Yourself From Dentist Malpractice Claims,Dental malpractice lawsuits can present a very real risk. Learn about the top reasons dentists are sued and ways to protect yourself.,approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",209158109,4030804553,http://cdn.taboola.com/libtrc/static/thumbnails/002b61363ff574019845df2440bf209c.png,No joke: This Is How Much Homeowners Pay For A Will In 2023,Government research indicates that a staggering proportion of the UK’s population has not taken the step to have a Will. Safeguard your estate for your future generations by drafting your Will today.,approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",210177725,4046342002,http://cdn.taboola.com/libtrc/static/thumbnails/878d6db72fdc527b0d4d9b671cea8541.jpg,The Weekend Side Hustle ,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",206785518,3976567740,http://cdn.taboola.com/libtrc/static/thumbnails/5721d9a4da14d03985e929b64db07824.jpeg,Today's #1 Copper Penny Stock,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",143621023,3575069266,http://cdn.taboola.com/libtrc/static/thumbnails/39cb60afd6a06bb8696a2ffaffa656b6.jpg,Anyone Considering Solar Should Read This,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",143621477,3575071180,http://cdn.taboola.com/libtrc/static/thumbnails/ce0d9d59077ca2767b33a972dd674b77.jpg,Thinking About Going Solar? Read This First!,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",147162118,3707396075,http://cdn.taboola.com/libtrc/static/thumbnails/bb1af083efe2d16345350a264bd845c3.jpeg,UK Homeowners should take advantage of this scheme,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",197866688,3947068946,http://cdn.taboola.com/libtrc/static/thumbnails/341fac38af5744423ff596dfa612ad43.png,Ancient beverage trumps gold as investment. Here's why,(null),approved,(null),(null),(null)
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",144634679,3698748413,http://cdn.taboola.com/libtrc/static/thumbnails/e79b83c0cd36b0d2a29cd11548a35fc5.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.

For example: Sexual.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",140277449,3684164635,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/FKF/821784082__rOz9S95b.jpg,The Under-Utilized Policy The Rich Use,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",141839935,3689699831,http://cdn.taboola.com/libtrc/static/thumbnails/fd6899ce38502c9c80634473f723448b.png,How many credit cards you should take in 2023-2024,How many credit cards you should take in 2023-2024,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",172180039,3886395403,http://cdn.taboola.com/libtrc/static/thumbnails/03f56c356b340468a0eea7592a7c5cb1.jpg,This Is How Much a Attorney Should Actually Cost You In 2023..,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",153737656,3729529701,http://cdn.taboola.com/libtrc/static/thumbnails/f497f99027fa198b08f680f12a519e81.jpg,"${city:capitalized}$ Homeowner: Don't Borrow From The Bank, Do This Instead (It's Genius)",(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",134859299,3659143012,http://cdn.taboola.com/libtrc/static/thumbnails/21498711ca81e46f6781692daf35b602.png,"How To Reduce Debt Over R50,000 (Without Another Loan)",Credit Card Debt - Personal Loans - Late Payments,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 
 
Used sexual or suggestive imagery or depicted someone overexposed.

For example: exposed breast

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",209209923,4030912620,http://cdn.taboola.com/libtrc/static/thumbnails/c3b2bfd012e56f7b4ff0eb271f992bae.jpg,Smart Money Tips From Millionares,Each tip can get you closer to achieving your big goals.,rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,Sexually suggestive image
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",130148758,3601262475,http://cdn.taboola.com/libtrc/static/thumbnails/545877966d907e59d31e502abe5ce2b0.jpg,"Your Home Near ${city:capitalized}$ Has Risen In Value, Here's How To Cash In",What would some extra cash do for you?,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 

Used sexual or suggestive imagery or depicted someone overexposed.


To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",206546337,3975363103,http://cdn.taboola.com/libtrc/static/thumbnails/0213cdd05fb2d0777ceef537cc475beb.jpg,6 Tips From Millionaires Who Are Really Good With Money,They don't want you to know about these,rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,sexual or suggestive
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",206272137,3974082874,http://cdn.taboola.com/libtrc/static/thumbnails/35cc0d31b5cbd7e47556ea25750e3bc2.jpg,"Own A Home? Don't Borrow From The Bank, Do This Instead (It's Genius)",Borrow without affecting your current mortgage. ,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: suggestive .

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",153008550,3727728442,http://cdn.taboola.com/libtrc/static/thumbnails/GETTY_IMAGES/IBK/82191046__netHvx8m.jpg,7 Lazy (But Legal) Ways to Earn Serious Money This Week,"How to monetise your screentime, get paid for your opinions, and more.",rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: Racy Image.

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",195380806,3939888887,http://cdn.taboola.com/libtrc/static/thumbnails/9488e43d261b842fde5ad6ecb70fac47.png,"Say Goodbye to Bank Loans If You Own A Home, Borrow From Yourself (It’s Genius)",Borrow without affecting your current mortgage rate,rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image:

• Used sexual or suggestive imagery or depicted someone overexposed.

For example: suggestive imagery .

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery. "
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",207168179,3987664241,http://cdn.taboola.com/libtrc/static/thumbnails/3704e8e74747cf76276e7d788db70d31.jpg,株式市場で年収数億円を稼ぐ美女の物語 – haotian1,(null),rejected,THUMBNAIL_SEXUAL_OR_SUGGESTIVE,Uses Sexual Or Suggestive Language/Imagery Or Implies That Someone Became Overexposed. This Includes Language/Imagery That Suggests Something Sexual Happened.,"Sexual, suggestive"
Sexualized or Skin,144634678,3698748405,http://cdn.taboola.com/libtrc/static/thumbnails/dd733f1ddf6cc2793896d9fc406c1ba6.jpg,Young Millionaire From  {city:capitalized}$ Tells How She Got Rich,(null),rejected,rejected,"The thumbnail image used sexual or suggestive imagery or depicted someone overexposed. To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery.","[""2.1"", ""2.2"", ""2.4""]",133347121,3655018011,http://cdn.taboola.com/libtrc/static/thumbnails/cabd9212be6bc49467e84ba381423385.jpg,Lucrative Investments For Beginners,(null),rejected,THUMBNAIL_INAPPROPRIATE,Used Sexual Or Suggestive Imagery Or Depicted Someone Overexposed,"We found the thumbnail image: 
 

Used sexual or suggestive imagery or depicted someone overexposed.

For example: cleavage 

To improve your thumbnail image, consider replacing it with one that is more appropriate for the target audience and uses positive or neutral imagery."
